possibly_sensitive,lang,id,text,public_metrics,author_id,created_at,in_reply_to_user_id,withheld
False,fr,1535939677945044994,"2/12
Concerne la recherche du #testament de feue Theodossia KARAIOSSIFOGLOU, dont les clauses je suis bénéficiaire. Il concerne aussi la #France, puisque la mission qui m’a été confiée par le testament est de fonder une institution d’utilité publique à #Paris.
#Macron #Justice https://t.co/r1OGsSDnl8","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1086870123628163072,2022-06-12T10:58:50.000Z,1.086870123628163e+18,
False,fr,1535939670852378624,"1/12
Rapport de D.KΟURKOULAKOU contre:
-.@EmmanuelMacron #Macron
PDR/SCP/BCP/BR/B087460
-#EdouardPhilippe
CAB/2018D/21271-AL
-@justice_gouv
PP/MBM/2018/00193
qui cachents le testament de feue Theodossia KARAIOSSIFOGLOU/connue suse le nom Dorette Andreadis.
#Justice #France #Paris https://t.co/n7RR44uH9f","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",1086870123628163072,2022-06-12T10:58:48.000Z,,
False,en,1535939642830225409,@janeyellene Is it  just me or does  #Paris come across as a swamp nowadays.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2181879485,2022-06-12T10:58:41.000Z,1.256267262446764e+18,
False,fr,1535939380233351169,"2015, #Paris comme capitale de la lutte contre le réchauffement climatique…🌱

Résultat symbolique, ce vendredi 17 juin 2022, la #France sera l’épicentre d’une vague de chaleur exceptionnelle, le pays du monde à la plus forte anomalie positive de température 🆘","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1182351307539189761,2022-06-12T10:57:39.000Z,,
False,en,1535938785577410560,@deep_photoss #Paris #EiffelTower at night 🌉 🌃 https://t.co/DoWZweqMUT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171007935,2022-06-12T10:55:17.000Z,1.4802178638143693e+18,
False,und,1535938659320578048,#housemusic #deephouse #progressivehouse #johannesburg #Chicago #ninove #ibiza #miami #Belgium #Toronto #Sydney #spain #detroit #Radio #newyorkcity #brooklyn #Milan #Paris #worldwide #stream #housemusicallnightlong #podcasting #djs #vinylrecords #music #podcasts #stream #house https://t.co/p216IDoZh9,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",803414766,2022-06-12T10:54:47.000Z,,
False,en,1535938551715618817,"#MyViewsMine-If the #ChampionsLeagueFinal were held in #StPetersburg, #Putin would've NEVER allowed a disgraceful #StadeDeFrance fiasco. Btw #AFCON's safer than #Paris #LetThatSinkIn
♦️New footage of brutalized #LFC Fans! #UEFA fumes over missing #CCTV https://t.co/HtTW1Vmezs","{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",33408119,2022-06-12T10:54:21.000Z,,
False,und,1535938510313725953,#housemusic #deephouse #progressivehouse #johannesburg #Chicago #ninove #ibiza #miami #Belgium #Toronto #Sydney #spain #detroit #Radio #newyorkcity #brooklyn #Milan #Paris #worldwide #stream #housemusicallnightlong #podcasting #djs #vinylrecords #music #podcasts #stream #house https://t.co/sA8d4t7dvb,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",803414766,2022-06-12T10:54:11.000Z,,
False,ja,1535938439648260097,エッフェル塔をくぐりまーーす! シャンパン飲見ながらこの景色はたまらんて。#paris ＃Bustronome https://t.co/r1CRRs4IXj,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1187023640505634817,2022-06-12T10:53:55.000Z,,
False,fr,1535938394425069568,"Construite en deux ans par Gustave #Eiffel et ses collaborateurs pour l'Exposition universelle de #Paris de 1889, célébrant le centenaire de la #Révolution française, et initialement nommée «tour de 300 mètres», elle est devenue le symbole de la capitale #française. https://t.co/xnAb8aqcwH","{'retweet_count': 7, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",1512584037369589761,2022-06-12T10:53:44.000Z,1.5125840373695895e+18,
False,fr,1535938303295381504,"12h45 bureau de #vote du 19ème 4 personnes. Participation nationale à 12h au 1er tour des #legislatives2022 #Paris 
2022 : 18,43%
2017 : 19,24% https://t.co/IpvkZ7gTIb","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",381984284,2022-06-12T10:53:22.000Z,,
False,fr,1535938149620367361,"@cassouman40 Mais toujours autant de connards en.bagnoles et #2RM qui pourrissent la vie des riverains à #Paris. Des embouteillages d hommes seuls dans leurs #SUV, klaxonnant pour plus d espace et de vitesse, toujours plus, au détriement de toutes et tous 🥵🥵🥵","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1177157444650373121,2022-06-12T10:52:45.000Z,4159357359.0,
False,fr,1535938099364212737,"Soirée de l’année, rien d’autre a rajouter !!! #DjSnake #ParcdesPrinces #DJSnakeParis #Paris @djsnake merci 🙏 https://t.co/99yy9MTfQI","{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",59151102,2022-06-12T10:52:33.000Z,,
False,en,1535937983379083265,"Content analysis:
This article scores 73/100. The complete report can be viewed here: https://t.co/Vm0L9gmYml
(I'm a bot)

#President #Paris https://t.co/Wg54NW43HE","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1442161841912700929,2022-06-12T10:52:06.000Z,,
False,de,1535937949141024770,#paris #travel en Tour Eiffel https://t.co/NFmKfzKZPr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",16108045,2022-06-12T10:51:58.000Z,,
False,fr,1535937656445624321,"La #tourEiffel est une tour de fer puddlé de 330 m de hauteur (avec antennes) située à #Paris, à l’extrémité nord-ouest du parc du Champ-de-Mars en bordure de la Seine dans le 7e arrondissement. Son adresse officielle est 5, avenue Anatole-#France.
Photos: @iStock https://t.co/BNLuFy8vcC","{'retweet_count': 8, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",1512584037369589761,2022-06-12T10:50:48.000Z,,
False,fr,1535937650770817030,"✅ Faites des rencontres sans prise de tête et gratuitement près de chez vous !

👱‍♀️  Voici Marion, elle cherche un homme  et s'est inscrite aujourd'hui :)

💌 Contact 👉 https://t.co/zdMxFtS1u7

#rencontre #femme #celibataire #france  #Paris #RadioLondres #zidane #mercato https://t.co/jS3own4sJn","{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1440555834065317888,2022-06-12T10:50:46.000Z,,
False,en,1535937635197362176,"People &amp; Students looking for E-Learning
(retweet) site https://t.co/SMv7ucKOdH

#houston #america #norcal #life #sanfranciscoworld #niners #seattle #goldengate #westcoast #pier #paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1533390846724292608,2022-06-12T10:50:43.000Z,,
False,en,1535937295949279233,"I love the people living in rue Sextius Michel, they swim like dolphins. #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",794485412328800256,2022-06-12T10:49:22.000Z,,
False,fr,1535936975861174272,"👀Parissi le nouvel événement : À propos de l’adaptation théâtrale du roman « Ulysse », En avant-première de leur représentation de la pièce en diptyque... #Littérature #Théâtre #paris #event #actu #bonsplans #parissi @opendataParis @__JeremyLopez__ https://t.co/NOP156HiqV","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1274257731713671168,2022-06-12T10:48:06.000Z,,
False,es,1535936969632583681,¡El último Traveling in Blog! https://t.co/eyieNcyW4N Gracias a @TaniaVivanco #costarica #parís,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289386178,2022-06-12T10:48:04.000Z,,
False,fr,1535936816334966787,"✈️Grands voyages
Paris &gt; Chicago 
Départ: 28-08-2022 
Revenir: 04-09-2022
Aller-retour à partir de 439.00€

https://t.co/G9Z9AEst1Q

#elandfly #paris #chicago #vol #vols #volspaschers #voyage #vacances #france","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1300124945960361984,2022-06-12T10:47:27.000Z,,
False,en,1535936772651229185,"BULGARI (@Bulgariofficial ) showroom in their Parisian 🇫🇷 store. 🔝🛍

#BulgariHighJewelry #jewelryaddict #PopCulture #vogue #fashion #Paris https://t.co/EsESJUMy64","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1535173575128367107,2022-06-12T10:47:17.000Z,,
False,fr,1535936717408051200,Paris Mi-Careme 1909 Escorte belge et Char de la Belgique à Paris (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/3Jt2pfEAWf https://t.co/qQK5mXHjYE,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1405930262651932674,2022-06-12T10:47:04.000Z,,
False,en,1535936631001210881,"Dr. Francis Boyle - Monkeypox, the WHO &amp; Further Biological Warfare Towards Biomedical Dictatorship #uspoli #cdnpoli #ukpoli #paris #berlin #biden #trump #ndp #trudeau #quebec #bcpoli  https://t.co/P48RNiTcFN","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1519342936634372098,2022-06-12T10:46:43.000Z,,
False,ja,1535936587300995073,"全員来ている
#yumi_voyage #paris #yamamotoyumi
#nantes https://t.co/89B3kiSKxy","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",62833364,2022-06-12T10:46:33.000Z,,
False,fr,1535936512336052227,"Bonjour,
Je cherche 2 places pour le concert d’Olivia rodrigo sur paris ! #sourtour #oliviarodrigo #paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3052618116,2022-06-12T10:46:15.000Z,,
False,en,1535936440202592258,@mac_crypto25 @CryptoMichNL Those toilets 🙈 jeez lol.  ..a bit different to the public toilets I remember in when visiting #Paris https://t.co/9Ou09Z1Dof,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",1449754336087662594,2022-06-12T10:45:58.000Z,1.3527467220663583e+18,
False,und,1535936322988302337,#PauseDéjeuner #Paris https://t.co/iaCQf6hyd8,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",570041419,2022-06-12T10:45:30.000Z,,
False,fr,1535935972013182976,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

#Georgio @Georgioxv3 - Sacré 

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/VecCnrGMjy","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T10:44:06.000Z,,
False,en,1535935898554179588,8 African traffickers were arrested this Wednesday in front of the Louvre museum. They collected the tickets after the visit (by trickery or violence) and resold them to other tourists ⚠️#louvre #Paris #joconde                 https://t.co/71FVb9oXbg,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1535002083216494592,2022-06-12T10:43:49.000Z,,
False,en,1535935655670423554,"a type of steam organ, typical in the era of Apollinaire. Caliiope is also the Muse who presides over eloquence and epic poetry. So it all fits @LarryBeckett15 @Fleabitten #poetry #paris #lepontmirabeau #newmusic #belleepoque #apollinaire #guitarsolo
https://t.co/DH6BU3jN6d","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",916980725160738816,2022-06-12T10:42:51.000Z,9.169807251607388e+17,
False,fr,1535935127972417537,Retour à une desserte normale entre #Paris et la 🇨🇭 alémanique au #SA2023 avec 6 @TGV_Lyria quotidiens. Le #TGV9215 reste limité à #Bâle du lundi au vendredi et supprimé du 31 juillet au 26 août @FranceenSuisse @AmbSuisseParis @ATE_Suisse @mulhouse https://t.co/gc65tIoGNm,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",776825815535419392,2022-06-12T10:40:45.000Z,7.768258155354195e+17,
False,fr,1535934788233744385,"#Paris et #IledeFrance en retard sur le Taux de participation à 12h
🗳 #Jevote

CARTE #Législatives: quels sont les départements qui ont le plus et le moins voté à 12h? 
https://t.co/NZbUvxRyOw… https://t.co/aX4UMSGuuu","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1370402564513136641,2022-06-12T10:39:24.000Z,,
False,fr,1535934743925202948,"Vidéo : Butte d'Orgemont à #Argenteuil , #Paris Montmartre, Tour #Montparnasse, Tour #Eiffel, #LaDéfense, et tout ça vu de la Butte des Châtaigniers toujours à Argenteuil ! 🌞 https://t.co/EZ9eVq0e7G","{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",3001130031,2022-06-12T10:39:13.000Z,,
False,fr,1535934662283038722,🇫🇷ALERTE - Agression mortelle dans la nuit de vendredi à samedi à #Paris : un homme a été poignardé à mort et un autre blessé dans un bar de la rue #Mouffetard. L’agresseur serait toujours en fuite. (Le Parisien) https://t.co/SjyKr3Y9Dl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1533005706974076931,2022-06-12T10:38:54.000Z,,
False,en,1535934598936465409,"@Ruptly's account has been withheld in Portugal, Finland, Sweden, Ireland, Slovenia, Czech Republic, Poland, Slovakia, Hungary, Italy, Malta, Germany, Greece, Romania, Netherlands, Bulgaria, Austria, Luxembourg, Latvia, United Kingdom, Denmark, Lithuania, Croatia, Estonia, Cyprus, France, Spain, Belgium in response to a legal demand. Learn more.","{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",934399189,2022-06-12T10:38:39.000Z,,"{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK'], 'scope': 'user'}"
False,en,1535934408288440321,This time #Paris via #Delhi https://t.co/10bDPm0chr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1513831161411555331,2022-06-12T10:37:53.000Z,,
False,fr,1535934208165691393,"#NowPlaying Yseult - 101 REGRETS (ft. S.Pri Noir) #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #musique #webradio #submityoursong #sendyoursong #peace #love #unity #mixité #vivreensemble #deuxièmetour

https://t.co/duzmpOV86g https://t.co/UdTgjzGvjl","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1390289676695654401,2022-06-12T10:37:06.000Z,,
False,es,1535934135612710915,"Algunas de las intervenciones de IG/RomainJungle en París.  

#streetart #urbanart #graffiti #París https://t.co/yxR6eSznz5","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",6964542,2022-06-12T10:36:48.000Z,6964542.0,
False,de,1535934042490781697,#Louvre in #Paris: #Polizei deckt illegalen Handel mit #Eintrittskarten auf https://t.co/DVtkjNsHzy,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1227237320694226944,2022-06-12T10:36:26.000Z,,
False,und,1535934039621869569,Hɑνe ɑ ƍσσɗ ɗɑʮ♕ #photography #Paris #ByMe #MyPhoto #paysage #landscape #nature #DomainedeSceaux https://t.co/0WRtiun9Us,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",1522133026637254656,2022-06-12T10:36:25.000Z,,
False,en,1535933939793133572,"Olivia Wilde, Lisa Blackpink, Priyanka Chopra leaving Ritz for Bulgari Gala 6 &amp; 7 june 2022 https://t.co/29IX4qmjER #Lisa #Blackpink #Paris #LISAXBVLGARI #LISAforBVLGARI #LisaInParis #LISAxBvlgariEden #bulgari #lalisa #lisamanobal #lisamanoban #blinks #oliviawilde #priynakachopra","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",399628041,2022-06-12T10:36:02.000Z,,
False,fr,1535933927315099649,"Le @TerNormandie de la @RegionNormandie et la @sncf: Du confort et du Wifi.
Mais.., aucun signal #4g #5g. Le #Wifi devient inutile pendant plus de 30min.
Ce qui est beaucoup pour les usagers allant travailler sur #Paris et s'avancer en chemin.
Qu'en pensez vous ? #SNCF #normandie https://t.co/jEJ4HynQDc","{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",127206209,2022-06-12T10:35:59.000Z,,
False,und,1535933627875307520,#paris https://t.co/cYUir9BVrH,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1534636344986718208,2022-06-12T10:34:47.000Z,,
False,en,1535933320269283331,@qendrimrgashi @AbaziJeta From #Paris with love !!!,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560359496,2022-06-12T10:33:34.000Z,94349470.0,
False,und,1535933305618583554,#deephouse #NewReleases #progressivehouse #Electronic #Johannesburg #chicago #newyork #london #ibiza #miami #johannesburg #toronto #hongkong #newyorkcity #brooklyn #LasVegas #Lisbon #melbourne #Milan #Paris #Producer #play #WORLDWIDE #djs #housemusiclovers #music #NewMusicAlert https://t.co/PSNTgPHulj,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",803414766,2022-06-12T10:33:30.000Z,,
False,fr,1535932946774884352,"Tourelle, dite des Prévôts, Passage Saint-Charlemagne à Paris 4e (Paris). Partie de l'Hôtel du Prévôt, démolie en 1891 ou 1908. #CartePostaleAncienne #Paris 👉 https://t.co/duw6Hn3oVd https://t.co/Obs57oPH3F","{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",1405930262651932674,2022-06-12T10:32:05.000Z,,
False,fr,1535932937329332226,"C'est Parissi que ça se passe : Exposition ""Crazy caviar"", Après l’hommage rendu à Joséphine Baker au Panthéon par Gwendoline Finaz de Villaine,... #Artcontemporain #Expo #Peinture #paris #event #actu #bonsplans #parissi @opendataParis @DouzeParsecs https://t.co/BmgMwtPHQV","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1274257731713671168,2022-06-12T10:32:03.000Z,,
False,und,1535932783071199232,#Paris  #France https://t.co/5TdzVZJfp6,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1497450384306098181,2022-06-12T10:31:26.000Z,,
False,en,1535932647117049858,#duabi and #paris skyline shot on #djimavicpro spliced together with #artbreeder https://t.co/dfW9TQTFwM,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1730621040,2022-06-12T10:30:53.000Z,,
False,en,1535932503118209025,"Highest waiting times in #DLP:
Crush's Coaster - 125 min
Princess Pavilion - 120 min
Crush's Coaster (Single rider) - 85 min
Peter Pan's Flight - 70 min
Meet Mickey Mouse - 60 min
https://t.co/4WMKwmS4lW #DLP #DLPLive #DisneylandParis #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T10:30:19.000Z,,
False,fr,1535932422717550595,"Retrouvez @MarieReno1🎤en concert avec #rireetchansons pour la sortie de son Album #happyflower👍

Le 15 Juin au @lestroisbaudets #Paris avec en 1er partie #franjo😀

Réservations➡️ https://t.co/9lvZW0Zu07 https://t.co/p3jMAzsFWQ","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",372453366,2022-06-12T10:30:00.000Z,,
False,en,1535932422256091136,"After her trip to #Paris for brand promotion with fellow actor #AnneHathaway and #BLACKPINK singer #Lisa, Global icon #PriyankaChopra has returned to the sets of her debut web series '#Citadel'.

https://t.co/xiD6TIaA0h","{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",4767528991,2022-06-12T10:30:00.000Z,,
False,en,1535932364400082944,"Go voter !

#NUPES 
#legislatives2022 
#legislatives 
#VcommeVictoire 
#Haguenau 
#Strasbourg 
#Paris 
#Marseille 
#France 
#MacronDegage https://t.co/YYDNSO5QET","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1352574787827232768,2022-06-12T10:29:46.000Z,,
False,fr,1535932320988991489,"Astuces, photos, vidéos de training fitness sur https://t.co/wNP51pxXW5 #sport #paris #parisien #fitness #trx","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",69271256,2022-06-12T10:29:36.000Z,,
False,en,1535932098212765697,"“I’m just preparing. That bloke might have a billy club in his hand by now.”
“Hardly likely. Did you see him? He looked like he could play hide and seek behind a flag pole.”

#WIP #Noir #SlowBurn #SpyThriller #Paris #Berlin #WW2 #AmEditing #WritingCommunity #AuthorsOfTwitter https://t.co/c4Nut5yruA","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",134567530,2022-06-12T10:28:43.000Z,,
False,en,1535931616211701763,https://t.co/irfayVqZLK | https://t.co/VIOKGWlB8I | #nowplaying Al Jarreau - Mornin' - #smoothjazz #nola #newyork #losangeles #miami #london #paris #montecarlo,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",825790602830815233,2022-06-12T10:26:48.000Z,,
False,en,1535930941578743808,"Best Gift Idea 😍 
https://t.co/pnax6rgyDS 
#lunpistore #frankfurtammain #london #paris #buynow #schweiz #deutschland #Berlin #fashion #Ireland #Vienna #fashionstyle #shop #onlineshopping #gifts #gift #regalo #zurich #ireland #frankfurt #paris #buynow #usa https://t.co/gJJ4OU8Nnr","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1405877777308471298,2022-06-12T10:24:07.000Z,,
False,en,1535930804945158145,"I’m looking a ticket of the Harry Styles’s concert in Paris. I’m like desperate! Can u please help me to spread the word? RT and LIKE this post 🥹🙏🏻 
zouis - fine line 
#HarryStyles #LoveOnTour2022 #paris","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1517798123443261440,2022-06-12T10:23:34.000Z,,
False,es,1535930476984209409,"Placer de recibir en #París el ""Premio a los pioneros del mundo para construir una vida mejor, en la Tierra"", de la @FIABCI.
Encantado de compartir con @Thom_astro Pesquet, Espacio; @bertrandpiccard, Aire; @JacquesRougerie, Bajo el Agua.
Una magnifica ceremonia internacional  
🙏🏼 https://t.co/ePZ40WoTtN","{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",549220611,2022-06-12T10:22:16.000Z,,
False,fr,1535930294284451840,"les jeunes allez voter svp,les boomers vont encore voler notre avenir.
#abstention 
#seinesaintdenis 
#valdemarne
#Paris 
#Île-De-France","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530516221484990466,2022-06-12T10:21:33.000Z,,
False,en,1535930200151965696,"Preggers #SonamKapoor and #AnandAhuja lock lips on #Paris streets

@sonamakapoor @anandahuja #BollywoodBubble 

https://t.co/kqhU4Q3jvj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",4015224843,2022-06-12T10:21:10.000Z,,
False,mr,1535930025597456385,"Sonam Kapoor Birthday Celebration: सोनम कपुर पॅरिसमध्ये आनंद आहुजासोबत क्वाॅलिटी टाइम घालवताना दिसत आहे.
#sonamkapoor #birthdayCelebration #paris #photo #bollywood #movie #socialmedia #instagram #dainikgomantak #dainikgomantaknews https://t.co/VSSTwntDdx","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",846314507320340480,2022-06-12T10:20:28.000Z,,
False,es,1535929946853347328,"#Francia #París Jornada de voto en Saint-Denis: ""Se nos ha estigmatizado. En París hay la misma inseguridad"" https://t.co/nGvpXIW3nN https://t.co/X8TXUNehsk","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1034559695808356352,2022-06-12T10:20:10.000Z,,
False,fr,1535929529683804160,"Heureux de recevoir à #Paris le ""World pioneer Award for building better lives, On the Ground"", de @FIABCI.
Un plaisir à partager avec @Thom_astro Pesquet, dans l'Espace ; @bertrandpiccard, dans l'Air ; @JacquesRougerie, sous l'Eau. Une très belle cérémonie internationale
Merci ! https://t.co/N25hekMwgx","{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",549220611,2022-06-12T10:18:30.000Z,,
False,fr,1535929169233776644,Paris - Souvenir de Paris  à Paris (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/UiM4EsAl2s https://t.co/V0pzoi6MPj,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1405930262651932674,2022-06-12T10:17:04.000Z,,
False,fr,1535929040124940288,"#Paris embelli, nous assure @Anne_Hidalgo. Nous, nous disons #saccageparis et #pasunevoixpourlessaccageurs https://t.co/Sigx6JsiAl","{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",386976803,2022-06-12T10:16:34.000Z,,
False,fr,1535928915092447234,"👀Parissi le nouvel événement : Exposition ""Être Chair"" de Olivier de Sagazan, Loo &amp; Lou Gallery présente ""Être Chair"" de Oliv... #Artcontemporain #Expo #paris #event #actu #bonsplans #parissi @opendataParis @kieferanselm @olivierbeaumont @julieidfm https://t.co/HwkvodkI48","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1274257731713671168,2022-06-12T10:16:04.000Z,,
False,en,1535928728781479937,It's no longer possible to make a reservation as an annual passholder on 11-07-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T10:15:19.000Z,,
False,fr,1535928546870366208,"RATP : le prolongement de la ligne 14 est ""la priorité absolue"" pour les JO de Paris 2024 - Sortiraparis #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/dwUce1VpH9","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1287483433023942661,2022-06-12T10:14:36.000Z,,
False,en,1535928483574054913,Front View of Abstract “Flamingo On Lilly Pad” #painting #art #artist #artwork #drawing #artistsoninstagram #paint #illustration #contemporaryart #freehand #artoftheday #instaart #arte #nyc #paris #acrylicpainting #abstractart #artgallery #design #love #paintings #oilpainting https://t.co/6JXfAl3hCt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1502109816319361026,2022-06-12T10:14:21.000Z,,
False,fr,1535928422907760642,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

Davodka - TVPLM (Tout va pour le mieux)

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/JGanm7askW","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T10:14:06.000Z,,
False,en,1535928291626037251,"Happy to receive in #Paris the ""World Pioneer Award for Building Better Lives, On the Ground"", from @FIABCI.
A pleasure to share with @Thom_astro Pesquet, in the Space; @bertrandpiccard, in the Air; @JacquesRougerie, Under Water. A truly beautiful international ceremony. 
🙏🏼 https://t.co/Pnu5aYIKd6","{'retweet_count': 3, 'reply_count': 2, 'like_count': 9, 'quote_count': 1}",549220611,2022-06-12T10:13:35.000Z,,
False,en,1535928274571956224,#Paris memory:  Great delicatessen at Voltaire 75011 https://t.co/riLC4zBxc5,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20504016,2022-06-12T10:13:31.000Z,,
