url,username,created_at,description,profile_image_url,protected,verified,name,public_metrics,id,location,pinned_tweet_id
https://t.co/YIpay9cWqR,RomaricGodin,2012-04-06T10:39:55.000Z,Journaliste à Mediapart. Economie.,https://pbs.twimg.com/profile_images/703867463780462592/PEQ7B_k-_normal.jpg,False,False,Romaric Godin,"{'followers_count': 22212, 'following_count': 3436, 'tweet_count': 10032, 'listed_count': 402}",546704966,Paris,
,candtin,2014-12-15T23:24:12.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Telra,"{'followers_count': 4, 'following_count': 142, 'tweet_count': 17, 'listed_count': 0}",2923834569,,
,JonathanBette,2013-03-27T16:59:21.000Z,Attaché juridique et financier/Project manager #Droit#Finance#Fiscalité#Politique#Urbanisme#Infrastructure# archictecture#Recherches#Patrimoine,https://pbs.twimg.com/profile_images/851541425154084866/P5KOjaFv_normal.jpg,True,False,JonathanB,"{'followers_count': 66, 'following_count': 889, 'tweet_count': 1846, 'listed_count': 111}",1308004560,"Toulouse, France",
,akiaki1618,2021-02-22T12:26:01.000Z,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus vulputate, nisi ac iaculis convallis, lacus enim vestibulum felis, eget semper mauris.",https://pbs.twimg.com/profile_images/1363827431996555268/Yok_j6jT_normal.png,False,False,Aki,"{'followers_count': 0, 'following_count': 18, 'tweet_count': 2, 'listed_count': 0}",1363827174176927745,,
,domino29200,2010-01-11T08:14:22.000Z,Côtier Fluvial Hauturier la mer est ma passion pas que 😉 J'❤ la chaleur le 🌞 bronzer les 🍑 à l'air à la 🏖 Adh FFN  ADMD SNSM PS 1978-2016 🇫🇷🇪🇺🇺🇦,https://pbs.twimg.com/profile_images/1018383428662841345/gsAjvor0_normal.jpg,False,False,Dominique L,"{'followers_count': 1455, 'following_count': 4912, 'tweet_count': 24001, 'listed_count': 3}",103796424,"Brest, France",
,valerie0768,2017-07-12T11:16:09.000Z,,https://pbs.twimg.com/profile_images/1529374396783149061/-IsYIlNQ_normal.jpg,False,False,huro valou,"{'followers_count': 461, 'following_count': 1679, 'tweet_count': 175937, 'listed_count': 2}",885095430182359040,"Poitou-Charentes, Frankreich",
,DieletzteTuer,2021-12-04T17:39:14.000Z,,https://pbs.twimg.com/profile_images/1534227287083819010/GRkii24n_normal.jpg,False,False,Zirkusloewe,"{'followers_count': 116, 'following_count': 222, 'tweet_count': 3543, 'listed_count': 2}",1467185548636921864,,
,magamars06,2018-10-20T21:42:32.000Z,"dans la justice, dans la musique, dans la littérature, un peu partout à la fois",https://pbs.twimg.com/profile_images/1209478515814551552/0lDIllC__normal.jpg,False,False,magamars,"{'followers_count': 60, 'following_count': 1052, 'tweet_count': 736, 'listed_count': 1}",1053763423362801665,Provence-Alpes-Côte d'Azur,
http://t.co/Ku3ZCIaCP0,prodvousetesici,2011-02-22T16:13:14.000Z,,https://pbs.twimg.com/profile_images/2119704795/Redline_Front.Small.Recadr_e_normal.jpg,False,False,Vousetesici,"{'followers_count': 36, 'following_count': 1076, 'tweet_count': 67, 'listed_count': 0}",256074085,,
,M_cmnl,2013-07-12T18:24:15.000Z,délégué général ISNI et secrétaire général Observatoire du patrimoine religieux,https://pbs.twimg.com/profile_images/378800000142623033/943d74f438965dcecef80f918326d90a_normal.png,False,False,mcmnl,"{'followers_count': 148, 'following_count': 756, 'tweet_count': 392, 'listed_count': 3}",1589079468,,1491040675730956290
,AlexFlippe,2012-06-08T16:33:51.000Z,,https://pbs.twimg.com/profile_images/687712242171822081/WMhvtH1M_normal.jpg,False,False,Alex,"{'followers_count': 43, 'following_count': 158, 'tweet_count': 1479, 'listed_count': 0}",602892649,,
,catguerm1,2021-07-04T12:22:43.000Z,,https://pbs.twimg.com/profile_images/1508411811728662535/HHefa9dl_normal.jpg,False,False,catherine guermeur,"{'followers_count': 85, 'following_count': 1710, 'tweet_count': 1823, 'listed_count': 0}",1411661682598887424,,
,rvdp3,2013-03-27T08:10:33.000Z,,https://pbs.twimg.com/profile_images/875300345014087680/vjGMncVo_normal.jpg,False,False,rvdp,"{'followers_count': 150, 'following_count': 112, 'tweet_count': 222, 'listed_count': 0}",1306869206,"Grenoble, Frankreich",
,Blueirik,2011-09-20T12:48:29.000Z,"innove, markete et écrit des livres. Board member de startups, H & IX. Marin parfois.",https://pbs.twimg.com/profile_images/803228275015294976/Xjnt86XD_normal.jpg,False,False,blueirik,"{'followers_count': 619, 'following_count': 4941, 'tweet_count': 12317, 'listed_count': 261}",376751161,Paris Oslo Geneva,
,OtonJuana,2018-04-11T14:37:54.000Z,La belleza en todos los sentidos... y para todos mis sentidos...,https://pbs.twimg.com/profile_images/1132698806104010753/XZ5f66x8_normal.jpg,False,False,Juana M. Otón,"{'followers_count': 113, 'following_count': 251, 'tweet_count': 596, 'listed_count': 0}",984078090044432387,El Mediterráneo... 🧜🚣💦,1459252525585113090
https://t.co/lQP4XmK2rC,BFTBFootball,2020-10-02T19:50:50.000Z,"Account & blog focussing on players from Paris and the wider île-de-France region, Parisian football & the role it plays in society. #BoysFromTheBanlieues",https://pbs.twimg.com/profile_images/1312154426942140416/eto85eTv_normal.jpg,False,False,Boys from the Banlieues,"{'followers_count': 823, 'following_count': 3630, 'tweet_count': 2511, 'listed_count': 7}",1312117780486000641,"Paris, France",1494988698856927234
https://t.co/kK43DnYYaL,ladiesinsuits_g,2021-02-28T10:46:31.000Z,"Ladies in Suits Founder and Leader,
International Network Leader, and Communications Architect.

MyViews",https://pbs.twimg.com/profile_images/1533703371911200768/RkpBDgN3_normal.jpg,True,False,Ghislaine Y. Aniambossou,"{'followers_count': 141, 'following_count': 1410, 'tweet_count': 7171, 'listed_count': 0}",1365976626882883584,☀️❤️💛🌼🌻🏡🎨🐕🐈,1532098298257018881
,TomBrasse2022,2017-06-18T11:55:28.000Z,"Lycéen épris de littérature, de philosophie et d'Histoire. Talentueux comme De Vinci, Olympien à la manière d'un Zeus, et Modeste tel un héros. 😎✋",https://pbs.twimg.com/profile_images/1402708099161526272/u8ybRDay_normal.jpg,False,False,TomVousRegarde,"{'followers_count': 732, 'following_count': 4999, 'tweet_count': 224, 'listed_count': 1}",876408014055649280,,
https://t.co/j6HMM5t0tJ,LeloupX,2022-01-18T16:13:22.000Z,Éditeur de romans historiques,https://pbs.twimg.com/profile_images/1483472915106570259/GxTXmRDI_normal.jpg,False,False,La Ravinière,"{'followers_count': 211, 'following_count': 941, 'tweet_count': 65, 'listed_count': 2}",1483472183229919235,France,1534551441649590273
,EnfancePlaisir,2022-01-18T15:01:23.000Z,"Depuis 1990, le Groupe Coopératif Plaisir d’enfance est une structure spécialiste des pédagogies actives.",https://pbs.twimg.com/profile_images/1483462527296102401/QxVSPExw_normal.jpg,False,False,Plaisir d'enfance,"{'followers_count': 1, 'following_count': 47, 'tweet_count': 0, 'listed_count': 0}",1483454368808685578,,
,LeVoyageurOz,2010-12-21T10:43:39.000Z,International man of mystery. Liberté Égalité Fraternité. Privileged to live on Yirrganydji land.,https://pbs.twimg.com/profile_images/2660398416/66c979867dfd614cc08fa2df1b5b0d20_normal.jpeg,False,False,Le voyageur,"{'followers_count': 2968, 'following_count': 2504, 'tweet_count': 65540, 'listed_count': 17}",229040860,Cairns Australia,
http://t.co/v9GeYw0LWu,MonsieurChupon,2010-09-26T13:18:56.000Z,"Technical Artist.
Tools, shaders et roulades dans les champs.",https://pbs.twimg.com/profile_images/600998575150133249/2AW8tM1d_normal.png,False,False,Julien Butruille,"{'followers_count': 90, 'following_count': 255, 'tweet_count': 1882, 'listed_count': 1}",195343932,"Lyon, Frankreich",
,DalmassoRaphael,2014-06-11T13:46:01.000Z,Maître de conférence HDR à l'Université de Lorraine,https://pbs.twimg.com/profile_images/1353849987621400588/WaEWXB1-_normal.jpg,False,False,raphaeldalmasso,"{'followers_count': 145, 'following_count': 307, 'tweet_count': 667, 'listed_count': 2}",2561368242,"Nancy, France",
,PhilWat09037421,2018-04-17T20:40:13.000Z,Tweeting old French postcards of French megalithic sites. Check out the pinned tweet for my books on this subject.,https://pbs.twimg.com/profile_images/986347721094254592/hZYnCjKb_normal.jpg,False,False,Frenchpostcardsofmegaliths,"{'followers_count': 4196, 'following_count': 1139, 'tweet_count': 1528, 'listed_count': 53}",986343597325905920,"Birmingham, England",1465002803445784578
http://t.co/FVUlgTlORl,mircom,2009-02-18T13:27:19.000Z,"Miramar Communication, agence en Communication traditionnelle et numérique au service des Pompes Funèbres : de nombreux articles funéraires disponibles sur",https://pbs.twimg.com/profile_images/79660018/miramar_normal.jpg,False,False,Articles Funéraires,"{'followers_count': 1789, 'following_count': 3322, 'tweet_count': 95768, 'listed_count': 235}",21194982,Villeneuve-sur-Lot,1098880130859130880
,Olivipier,2017-05-22T09:54:43.000Z,,https://pbs.twimg.com/profile_images/1259243522395422722/WygZSq8m_normal.jpg,False,False,Olipier,"{'followers_count': 8, 'following_count': 995, 'tweet_count': 65, 'listed_count': 0}",866593154534965248,Paris,
https://t.co/RiQOiE1zhg,Solunne,2008-07-18T10:07:34.000Z,"La vie reprend tous les matins. L'espérance naît tous les soirs. La France recommence tous les jours.

- Charles de Gaulle",https://pbs.twimg.com/profile_images/1193154654139551744/lLNjAFZL_normal.jpg,False,False,𝘚𝘰𝘭𝘶𝘯𝘯𝘦 🇫🇷🕊️🇺🇳☨,"{'followers_count': 185, 'following_count': 412, 'tweet_count': 13153, 'listed_count': 5}",15479378,"Ile-de-France, France",
https://t.co/jmLw1LK2YQ,BlogMontparnos,2020-05-07T06:24:57.000Z,"Ça se passe / passait à #Montparnasse ! 
Blog sur l'histoire et la vie du quartier #Montparnasse à #Paris (France), illustré de nombreuses #archives",https://pbs.twimg.com/profile_images/1294891822796492800/JG1opTbS_normal.jpg,False,False,Les Montparnos,"{'followers_count': 272, 'following_count': 84, 'tweet_count': 1162, 'listed_count': 2}",1258281520202162176,"Montparnasse, Paris, France",
,deaky_fr,2021-08-21T18:20:23.000Z,"Deacon
May
Taylor
Mercury",https://pbs.twimg.com/profile_images/1429147915512164353/jOUV3p-t_normal.jpg,True,False,DeakyEnTouraine,"{'followers_count': 5, 'following_count': 94, 'tweet_count': 810, 'listed_count': 0}",1429146334104281091,France,
,CanPMarat,2020-03-22T09:23:45.000Z,"Bilime giden düz yol yoktur, ve ancak onun dik patikalarında yorucu tırmanmaları göze alanlar aydınlık doruklarına ulaşabilirler.",https://pbs.twimg.com/profile_images/1503074198331265028/aHpYz3Oj_normal.jpg,True,False,Z- ЗА ПОБЕДЯ ☭🦺,"{'followers_count': 333, 'following_count': 1084, 'tweet_count': 4892, 'listed_count': 2}",1241656726023278592,,1402338581801324545
,clement1733,2011-02-19T11:49:41.000Z,,https://pbs.twimg.com/profile_images/939102425721507841/m7jE6pq6_normal.jpg,False,False,Clémentª,"{'followers_count': 14, 'following_count': 358, 'tweet_count': 757, 'listed_count': 0}",254496830,France,
,kangouroublanc1,2016-09-05T09:21:58.000Z,"🇪🇺🦓🕊🚭♋♂️ ✝️💉💉💉APP humour à froid, pacifiste amoureux, et respect curieux",https://pbs.twimg.com/profile_images/1147244866411401217/NzIMQulp_normal.png,False,False,KgrB,"{'followers_count': 31, 'following_count': 700, 'tweet_count': 2516, 'listed_count': 0}",772726452412354561,Charente-Maritime,
,PEKuster,2012-06-03T12:33:10.000Z,"⭐️⭐️ 
@LeTrot #Sportbusiness #Sponsoring #Event
Co-fondateur @AscParisii #TeamPSG @goldwelling #immobilier #investisseur",https://pbs.twimg.com/profile_images/1145360774744944640/rsTBbE3s_normal.jpg,False,False,PEK,"{'followers_count': 550, 'following_count': 1331, 'tweet_count': 2734, 'listed_count': 74}",598301740,Paris XV2,
,EloirCecile,2021-01-19T12:31:51.000Z,"Chanteuse lyrique (mezzo-contralto) et présidente de l’association Lyre&Muses, je découvre chaque jour #culture #patrimoine",https://pbs.twimg.com/profile_images/1351507726925496321/EjfjS_e3_normal.jpg,False,False,Eloir Cécile,"{'followers_count': 235, 'following_count': 799, 'tweet_count': 241, 'listed_count': 1}",1351507605752066048,,
,LeAntoshka,2022-01-06T10:12:14.000Z,,https://pbs.twimg.com/profile_images/1479033901083463682/Zeffif5p_normal.jpg,False,False,Antoshka le Voleur,"{'followers_count': 11, 'following_count': 163, 'tweet_count': 157, 'listed_count': 0}",1479033001082241030,,
,KarimLeK1,2013-02-19T22:59:21.000Z,,https://pbs.twimg.com/profile_images/3489814900/a5d831280b543ff3e18211d63944ae5c_normal.jpeg,False,False,Karim Le K,"{'followers_count': 91, 'following_count': 2182, 'tweet_count': 431, 'listed_count': 0}",1198908608,kelkepart,
,thierry_quillet,2021-11-07T12:39:45.000Z,Homme de 60 ans paraissant moins,https://pbs.twimg.com/profile_images/1457326910539767810/7YJKeId__normal.jpg,False,False,Thierry Quillet,"{'followers_count': 144, 'following_count': 1752, 'tweet_count': 15379, 'listed_count': 0}",1457326558713106435,PARIS XI,
,SeleElise,2022-01-09T18:24:39.000Z,Ferrue d'Histoire,https://pbs.twimg.com/profile_images/1480244142601031685/kfF8DmQb_normal.png,False,False,Elise Sele,"{'followers_count': 2, 'following_count': 44, 'tweet_count': 1, 'listed_count': 0}",1480243983796346888,,
,gonzalo_mh79,2013-04-14T13:29:33.000Z,lo bueno cuesta y no viene solo,https://pbs.twimg.com/profile_images/1493080347411578881/XrgDZ1MW_normal.jpg,False,False,𝕲𝖔𝖓𝖟𝖆𝖑𝖔 𝕸𝖎𝖌𝖚𝖊𝖑 🍺,"{'followers_count': 1980, 'following_count': 2044, 'tweet_count': 30468, 'listed_count': 2}",1351853328,🌵 Cuatrero Viejo (Arg),
,Paris_hier,2021-09-23T08:20:33.000Z,Une machine à remonter le temps. Cliquez sur les photos pour les voir entières.,https://pbs.twimg.com/profile_images/1440971147638722561/Jh3GqUzO_normal.jpg,False,False,Parigo,"{'followers_count': 710, 'following_count': 56, 'tweet_count': 975, 'listed_count': 7}",1440954136854413314,,
,soniamarcamps,2009-09-09T12:37:45.000Z,Periodista #Comunicación y #Salud,https://pbs.twimg.com/profile_images/1480970314670649345/11iERngP_normal.jpg,False,False,Sonia,"{'followers_count': 1839, 'following_count': 2033, 'tweet_count': 13242, 'listed_count': 91}",72841738,,
,rahan_e,2014-01-23T19:27:25.000Z,📣 Compte omniscient car rahaniste avec #Thorvoyage 🌎 #ThorScience 🔭 #ThorLecture 🛀 #ThorHistoire 🖼 #ThorArt 🎨#VendrediLecture 📖,https://pbs.twimg.com/profile_images/1376915569044250629/PVclU-uN_normal.jpg,False,False,To be... 🚲🚲🚲,"{'followers_count': 5422, 'following_count': 3900, 'tweet_count': 50549, 'listed_count': 282}",2307118585,"Ile-de-France, France",1535351999469953024
,DavidKambale5,2022-01-02T15:44:26.000Z,,https://pbs.twimg.com/profile_images/1479504455011815429/GrhQnBJu_normal.jpg,False,False,David Kambale,"{'followers_count': 102, 'following_count': 495, 'tweet_count': 2, 'listed_count': 0}",1477666903745310724,,
,martine24358470,2022-01-09T16:16:45.000Z,"Histoire,les châteaux , les belles photos ,la peinture,Paris,le théâtre,les beaux textes",https://pbs.twimg.com/profile_images/1480211953838694408/48GVfiw7_normal.png,False,False,martine laurent,"{'followers_count': 26, 'following_count': 75, 'tweet_count': 1233, 'listed_count': 0}",1480211720182407176,,
,multilateraltec,2013-09-04T22:05:18.000Z,,https://pbs.twimg.com/profile_images/883153486434750464/I7eF4VhP_normal.jpg,True,False,Ricardo,"{'followers_count': 44, 'following_count': 2537, 'tweet_count': 204, 'listed_count': 0}",1730057923,,
,warped_wood,2016-04-08T14:18:49.000Z,"Doctorant/PhD student | Droit à l'autodétermination | &quot;Nothing straight can be constructed from such warped wood as that man (sic) is made of&quot;, Kant",https://pbs.twimg.com/profile_images/1218946997866106886/so78TC4A_normal.jpg,False,False,Pablo,"{'followers_count': 254, 'following_count': 2510, 'tweet_count': 1884, 'listed_count': 3}",718442981003542534,,
,didierBrousse2,2022-01-07T16:26:00.000Z,,https://pbs.twimg.com/profile_images/1479489507720314881/pDodAA0Q_normal.png,False,False,Roadrunner26,"{'followers_count': 4, 'following_count': 34, 'tweet_count': 67, 'listed_count': 0}",1479489360915570690,,
,HenriBourdel,2021-12-31T19:47:15.000Z,J habite à Evreux en Normandie en France,https://pbs.twimg.com/profile_images/1477003840134254601/nTmXMV3P_normal.jpg,False,False,Henri Bourdel,"{'followers_count': 3, 'following_count': 65, 'tweet_count': 33, 'listed_count': 0}",1477002799506501673,,
https://t.co/1Y5UrB3YD2,travel__hammock,2021-11-24T08:34:43.000Z,"Story of a Hammock travelling in Paris

Photographers 📸 
Please check out our Instagram 💖",https://pbs.twimg.com/profile_images/1468563527417872389/mypb5eTJ_normal.jpg,False,False,Travel Hammock,"{'followers_count': 67, 'following_count': 331, 'tweet_count': 31, 'listed_count': 0}",1463425378505031682,,1468952726918864898
,vintparis,2019-03-06T15:54:01.000Z,"Documents (articles, images, vidéos, musique...) sur le vieux Paris, le Paris vintage, le Paris oublié, le Paris disparu, en français mais aussi en anglais.",https://pbs.twimg.com/profile_images/1103350512441802754/SLAdol2o_normal.jpg,False,False,Vintage Paris,"{'followers_count': 91, 'following_count': 88, 'tweet_count': 110, 'listed_count': 0}",1103322854085591040,,
,GA81247180,2020-09-07T19:32:30.000Z,"#grincheux officiel. Le nettoyage de Printemps n'aura pas duré. Les tags reviennent, le je m'en foutisme aussi. On continue #saccageparis !",https://pbs.twimg.com/profile_images/1393548078293061633/ldus8eza_normal.jpg,False,False,G A,"{'followers_count': 184, 'following_count': 1081, 'tweet_count': 3600, 'listed_count': 4}",1303053507302510592,,
,mmoren_aalizee,2021-02-22T04:21:17.000Z,Travelling / Music / History / Photography / Adventure / Museografia / culture,https://pbs.twimg.com/profile_images/1484400225099948034/iQ93emwg_normal.jpg,False,False,ALIZÉE,"{'followers_count': 314, 'following_count': 459, 'tweet_count': 1597, 'listed_count': 0}",1363705315582226432,México 🇲🇽,
,AmineMAC1,2011-10-25T12:45:05.000Z,,https://pbs.twimg.com/profile_images/1261300982580903937/aaa-6sfH_normal.jpg,False,False,Amine Cha,"{'followers_count': 56, 'following_count': 770, 'tweet_count': 130, 'listed_count': 5}",397994001,"Paris, France",
,ERnesto13108503,2021-10-31T15:16:08.000Z,Tribune Boulogne78 🇨🇵.París 🇲🇫 French Expat/ New York /Brooklyn /🇺🇸.#Kurdishresistance #Ukranianresistance🇺🇦🇺🇦 #SaveRojava .#YPG #YPJ.,https://pbs.twimg.com/profile_images/1508931676293976073/tpA72C72_normal.jpg,True,False,Alexander de Monteaubourg 🇺🇦🇲🇫🇪🇦,"{'followers_count': 2, 'following_count': 925, 'tweet_count': 108, 'listed_count': 0}",1454829487284228099,París ,
,Vro02427327,2022-01-02T15:47:37.000Z,,https://pbs.twimg.com/profile_images/1477667908117536773/06GnL_k5_normal.jpg,True,False,Véro,"{'followers_count': 0, 'following_count': 3, 'tweet_count': 0, 'listed_count': 0}",1477667808813228032,,
,mihoubi_hakim,2013-03-31T21:31:38.000Z,Membre de @EnsemblePuteaux rassemblement citoyen pour une alternance politique à #Puteaux #HautsdeSeine. Mes #tweets n'engagent que moi,https://pbs.twimg.com/profile_images/378800000774336213/a714fbda587197801965ad84dc6ab3be_normal.jpeg,False,False,Hakim MIHOUBI ⵣ,"{'followers_count': 1298, 'following_count': 2793, 'tweet_count': 11070, 'listed_count': 43}",1319155988,Puteaux (92800),
,comomet,2018-06-27T15:45:05.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,comomet,"{'followers_count': 0, 'following_count': 1767, 'tweet_count': 0, 'listed_count': 0}",1011998861345415168,,
,tresosa12,2021-09-14T17:38:02.000Z,"auto moto bateau, 🇺🇦",https://pbs.twimg.com/profile_images/1444619087603245059/kCvrAqLE_normal.jpg,False,False,tresosa,"{'followers_count': 31, 'following_count': 1004, 'tweet_count': 1, 'listed_count': 0}",1437832951794962436,"Rouen, France",
,LingBar1,2021-03-19T17:04:31.000Z,Ah bon?,https://pbs.twimg.com/profile_images/1518367880735252481/lHb494lp_normal.png,False,False,Ling Bar,"{'followers_count': 527, 'following_count': 4863, 'tweet_count': 19283, 'listed_count': 10}",1372957078160035842,,
,VictorVogl,2018-09-09T19:27:45.000Z,L3 Histoire 🗿,https://pbs.twimg.com/profile_images/1445682104797257735/h50T-1ly_normal.jpg,False,False,Victor Vogl,"{'followers_count': 130, 'following_count': 935, 'tweet_count': 70, 'listed_count': 0}",1038871598839881728,France,1482965156187435008
,nuria_coca,2012-05-02T09:13:04.000Z,"Per aquí trobes animals (gats principalment), cada cop menys política i uns centímetres de neu en forma d'esquí de fons.",https://pbs.twimg.com/profile_images/517431806774108160/8CrAT7pa_normal.jpeg,False,False,Núria Coca,"{'followers_count': 634, 'following_count': 2861, 'tweet_count': 8144, 'listed_count': 3}",568944227,Barcelona - Sabadell,
https://t.co/WsGAA1f4OM,Memothill,2020-09-01T18:33:08.000Z,"Memothill est un site qui fait ressurgir les édifices emblématiques qui ont marqué une époque et qui sont pour la plupart disparu, reconverti ou abandonné",https://pbs.twimg.com/profile_images/1468583069854617607/DPQzdkE4_normal.jpg,False,False,Memothill,"{'followers_count': 5, 'following_count': 53, 'tweet_count': 73, 'listed_count': 0}",1300864247635873799,,
,CollEpiBatignol,2021-12-20T15:59:43.000Z,Le Collectif est animé par @batignettes @BEpinettes @MartinPtre @NadiaDesBatigno @NOURISSONPasca1 @patrollot @ValTessier_17 @vito75017.,https://pbs.twimg.com/profile_images/1472962489163911168/95r1_AqU_normal.jpg,False,False,Collectif Epinettes Batignolles,"{'followers_count': 214, 'following_count': 74, 'tweet_count': 129, 'listed_count': 2}",1472959739839537161,Paris 17e,1473000930564091910
,twinsgigi73,2013-09-29T18:37:32.000Z,,https://pbs.twimg.com/profile_images/378800000558650111/f2cbe93d306abd6c7ae3d153db0924f6_normal.jpeg,True,False,gigi73,"{'followers_count': 23, 'following_count': 247, 'tweet_count': 92, 'listed_count': 0}",1917836378,,
,Fleur_de_yogi,2021-12-21T23:22:15.000Z,,https://pbs.twimg.com/profile_images/1473434077386657793/9WBix1Zx_normal.jpg,False,False,SasaLan,"{'followers_count': 4, 'following_count': 120, 'tweet_count': 62, 'listed_count': 0}",1473433543481204738,,
,GuilhemAulotte,2012-11-12T13:41:56.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Aulotte Guilhem,"{'followers_count': 5, 'following_count': 42, 'tweet_count': 3, 'listed_count': 0}",943571348,,
,CroixParis,2021-06-03T20:17:30.000Z,,https://pbs.twimg.com/profile_images/1400552094504034307/s89LUJbG_normal.jpg,False,False,Paris Croix-V-Bâton,"{'followers_count': 24, 'following_count': 190, 'tweet_count': 60, 'listed_count': 0}",1400547146982727687,,1400554366675914752
,MarvinWS,2021-11-04T19:28:38.000Z,"Marvin, a Vida é pra Valer! Vida Longa e Próspera!",https://pbs.twimg.com/profile_images/1456343961392623619/Ipnw9LBN_normal.jpg,False,False,Marvin 🇷🇺 ☭ 🇻🇳 🚩,"{'followers_count': 706, 'following_count': 1384, 'tweet_count': 17502, 'listed_count': 0}",1456342249449693186,Brazil/Italy,
,tatiejoce,2013-01-31T19:38:47.000Z,"balades parisiennes, expos, musées, parcs et jardins… retrouvez-moi aussi sur ma page facebook : les pérégrinations de Joce",https://pbs.twimg.com/profile_images/1515213599857426433/ahz_2ejf_normal.jpg,False,False,Pérégrinations Joce,"{'followers_count': 182, 'following_count': 658, 'tweet_count': 4960, 'listed_count': 18}",1137753415,"Paris, Ile-de-France",
,BartzEric1,2018-08-09T18:28:22.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Bartz Eric,"{'followers_count': 1, 'following_count': 13, 'tweet_count': 42, 'listed_count': 0}",1027622630726295552,,
,ShvpDe,2021-01-20T13:57:21.000Z,"Nouvelle #Association d'#Histoire à #Paris20 !

#Culture #Patrimoine #Tourisme #Paris #Archives #Conférence #ParisXX #Passion #Mémoire",https://pbs.twimg.com/profile_images/1351891826932854784/2-WKBUre_normal.jpg,False,False,SHVP Société d'Histoire du Vingtième arr. de Paris,"{'followers_count': 177, 'following_count': 434, 'tweet_count': 125, 'listed_count': 3}",1351891189801349124,Paris ,
,COSTESLionelEr,2016-12-21T11:45:42.000Z,"Compte personnel #droitdelimmatériel #droitdunumérique #politique #laRépubliqueEnMarche
#EmmanuelMacron",https://pbs.twimg.com/profile_images/811540879882276865/cNMPOe2s_normal.jpg,False,False,Lionel COSTES,"{'followers_count': 18281, 'following_count': 15528, 'tweet_count': 908434, 'listed_count': 285}",811538128213254146,,1536255663197782016
,frenchiecel,2013-10-18T11:30:37.000Z,Habitante #pariscentre 🌱🚴‍♀️🚇 Stop #nuisancessonores incontrôlées des #terrasses de bars #vivreensemble #droitausommeil #saccagelanuit Trolls will be blocked,https://pbs.twimg.com/profile_images/1388462528146063361/AuOYIA6e_normal.jpg,False,False,Celine,"{'followers_count': 254, 'following_count': 580, 'tweet_count': 2355, 'listed_count': 4}",1968726373,,1435397994023727112
,lboursier_,2020-06-15T11:24:40.000Z,"MA student @UoMICP Art Galleries and Museum Studies ▫️
alumni @warwickuni and @RenWarwick ▫️
they/them
❤️🧡💛💚💙💜",https://pbs.twimg.com/profile_images/1272502678539710464/ftRFglB0_normal.jpg,False,False,Louise Boursier,"{'followers_count': 42, 'following_count': 174, 'tweet_count': 15, 'listed_count': 2}",1272490066171047937,"Manchester, England",
https://t.co/9LJVEWpDqy,LeGrandProces,2021-09-03T23:26:33.000Z,Compte Twitter dénonçant un scandale immobilier majeur survenu au #46RueNotreDamedesChamps #SaccageParis #biensmalacquis #corruption #RIVP CM : @Aureli1enGiraux,https://pbs.twimg.com/profile_images/1433940396992774150/g4DpsBt7_normal.jpg,False,False,"Le Grand Procès - 46, rue Notre-Dame des Champs","{'followers_count': 242, 'following_count': 5001, 'tweet_count': 2756, 'listed_count': 0}",1433934422319980545,"Paris, France",1433940033938018309
,Antho_derBG,2012-01-29T14:04:22.000Z,,https://pbs.twimg.com/profile_images/1789686269/IMAG0572_normal.jpg,False,False,Maurice Butlike,"{'followers_count': 40, 'following_count': 125, 'tweet_count': 155, 'listed_count': 1}",477723833,Paris,
,29Pat2,2021-11-08T00:02:41.000Z,"Compte @twitter, succédant au compte suspendu @29Pat...
News and Photos...
@EnMarcheQuimper",https://pbs.twimg.com/profile_images/1463516679259017231/w6Z24YOW_normal.jpg,False,False,Patrick BERNARD,"{'followers_count': 230, 'following_count': 5002, 'tweet_count': 49529, 'listed_count': 0}",1457498646447108100,"Quimper, France",1470434486903095306
https://t.co/gYys9uqeVx,DonnaZielinskiA,2017-07-18T09:21:29.000Z,Federation of Canadian Artists Active Member || Donna Zielinski Fine Art,https://pbs.twimg.com/profile_images/1530249878898716673/S2MFQUHF_normal.jpg,False,False,Donna Zielinski 🎨,"{'followers_count': 2739, 'following_count': 3256, 'tweet_count': 5933, 'listed_count': 25}",887240901986222080,🇨🇦,1486412714863910915
,DubostGilles,2021-10-15T11:16:51.000Z,"Je m intéresse à l´art en général, littérature, musique et photographie. Dernière curiosité le yoga.",https://pbs.twimg.com/profile_images/1449977619559092225/z3f0Wqrv_normal.jpg,False,False,Gilou,"{'followers_count': 11, 'following_count': 112, 'tweet_count': 22, 'listed_count': 0}",1448970981209481248,"Château-Thierry, France",
